period,reporterDesc,flowDesc,qtyUnitAbbr,qty,isQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue
2020,C�te d'Ivoire,Import,kg,132,false,132,false,0,false,448.53,0,448.53
2020,C�te d'Ivoire,Export,kg,9,false,9,false,0,false,0,34.79,34.79
2020,Jamaica,Import,kg,184,false,184,false,0,false,1891.72,0,1891.72
2020,Japan,Import,kg,2921693,false,2921693,false,0,false,15056381295,0,15056381295
2020,Kazakhstan,Import,kg,1019,false,1019,false,0,false,3798.28,,3798.28
2020,Kazakhstan,Export,kg,1637810,false,1637810,false,0,false,,536777.14,536777.14
2020,Jordan,Export,kg,24427371,true,24427371,true,0,false,0,49494377,49494377
2020,Kenya,Import,kg,593,false,593,false,0,false,2004841,,2004841
2020,Kenya,Export,kg,766580,false,766580,false,0,false,,1423329668,1423329668
2020,Rep. of Korea,Import,kg,4691706845,false,4691706845,false,0,false,41417727,,41417727
2020,Kuwait,Import,kg,424156,false,424156,false,0,false,216015,0,216015
2020,Kuwait,Export,kg,302448,false,302448,false,0,false,0,118761,118761
2020,Kyrgyzstan,Import,kg,388731,false,388731,false,0,false,33694,0,33694
2020,Kyrgyzstan,Export,kg,544955,false,544955,false,0,false,0,152679,152679
2020,Lao People's Dem. Rep.,Import,kg,19492.1,false,19492.1,false,0,false,117580.17,0,117580.17
2020,Lebanon,Import,kg,136,false,136,false,0,false,252,0,252
2020,Lesotho,Import,kg,556952642,true,556952642,true,0,false,54203125,,54203125
2020,Lesotho,Export,kg,8815514,false,8815514,false,8854249,false,,34787237252,34787237252
2020,Latvia,Import,kg,494181,false,494181,false,0,false,2075425139,,2075425139
2020,Latvia,Export,kg,156715,false,156715,false,0,false,,647836495,647836495
2020,Lithuania,Import,kg,8884479393,false,8884479393,false,0,false,24694519,,24694519
2020,Lithuania,Export,kg,416801413,false,416801413,false,0,false,,957293,957293
2020,Luxembourg,Import,kg,68,false,68,false,0,false,20811828,20809.76,20811828
2020,Malawi,Import,kg,8530.7,false,8530.7,false,0,false,25971565,,25971565
2020,Malaysia,Import,kg,680506.5,false,680506.5,false,0,false,2562558.75,0,2562558.75
2020,Malaysia,Export,kg,228462.4,false,228462.4,false,0,false,0,2280658422,2280658422
2020,Mali,Import,kg,87418,false,87418,false,0,false,71574.99,,71574.99
2020,Mauritius,Import,kg,417259,false,435358,false,0,false,4243317708,4177985721,4243317708
2020,Mauritius,Export,kg,375,false,375,false,0,false,0,7318047,7318047
2020,"Other Asia, nes",Import,kg,1560994,false,1560994,false,0,false,11377960622,0,11377960622
2020,Mongolia,Import,kg,174934.8,false,174934.8,false,0,false,444894.93,0,444894.93
2020,Mongolia,Export,kg,8510368.8,false,8510368.8,false,0,false,0,8983240.76,8983240.76
2020,Rep. of Moldova,Import,kg,569475,false,569475,false,0,false,741385,0,741385
2020,Rep. of Moldova,Export,kg,308870,false,308870,false,0,false,0,133691,133691
2020,Montenegro,Import,kg,64,false,64,false,0,false,391848,0,391848
2020,Morocco,Import,kg,237415.1,false,237415.1,false,0,false,1354250868,0,1354250868
2020,Morocco,Export,kg,991385,false,991385,false,0,false,0,683009605,683009605
2020,Mozambique,Import,kg,456,false,725,false,0,false,1106313,931968,1106313
2020,Namibia,Import,kg,10078513,false,10078513,false,0,false,15328398,,15328398
2020,Namibia,Export,kg,2815.5,false,2815.5,false,0,false,,13136.35,13136.35
2020,Nepal,Import,kg,3364828.38,true,3364828.38,true,0,false,7439362.16,0,7439362.16
2020,Netherlands,Import,kg,269845,false,269845,false,0,false,1138102.37,0,1138102.37
2020,Netherlands,Export,kg,897343,false,897343,false,0,false,0,987939004,987939004
2020,Cura�ao,Export,kg,200,false,200,false,0,false,,502793,502793
2020,Aruba,Import,kg,1.32,false,1.32,false,0,false,100,0,100
2020,New Zealand,Import,kg,338705,false,338705,false,0,false,1201547285,1168824787,1201547285
2020,New Zealand,Export,kg,89018496,false,89018496,false,0,false,,240123409567,240123409567
2020,Nigeria,Import,N/A,0,true,0,true,0,false,3513384,0,3513384
2020,Norway,Import,kg,338655,false,338655,false,0,false,423330004,0,423330004
2020,Norway,Export,kg,2766394,false,2766394,false,0,false,0,1879352063,1879352063
2020,Pakistan,Import,kg,587075,false,587075,false,0,false,1403155387,0,1403155387
2020,Pakistan,Export,kg,510411,false,510411,false,0,false,0,423446283,423446283
2020,Panama,Import,kg,23927884,true,23927884,true,7383,false,39497,0,39497
2020,Panama,Export,kg,14471484,true,14471484,true,5028,false,0,36714,36714
2020,Papua New Guinea,Import,kg,117,false,117,false,0,false,1218488,,1218488
2020,Peru,Import,kg,24126,false,24126,false,0,false,182081.4,0,182081.4
2020,Peru,Export,kg,2445691.88,false,2445691.88,false,0,false,0,5380149,5380149
2020,Philippines,Import,N/A,0,false,,false,176.45,false,3858,3595,3858
2020,Poland,Import,kg,2179921.01,true,2179921.01,true,0,false,4552275,0,4552275
2020,Poland,Export,kg,139176825,true,139176825,true,0,false,0,305611,305611
2020,Portugal,Import,kg,4187332659,true,4187332659,true,0,false,6269855361,,6269855361
2020,Portugal,Export,kg,2460907,false,2460907,false,0,false,,3953503574,3953503574
2020,Romania,Import,kg,733246067,true,733246067,true,0,false,2748144.81,0,2748144.81
2020,Romania,Export,kg,6987725566,true,6987725566,true,0,false,0,2913744.85,2913744.85
2020,Russian Federation,Import,kg,4196847.45,false,4196847.45,false,0,false,3452290.6,0,3452290.6
2020,Russian Federation,Export,kg,3126163072,false,3126163072,false,0,false,0,7498062166,7498062166
2020,Saudi Arabia,Import,kg,25564,false,25564,false,0,false,13540533,,13540533
2020,Saudi Arabia,Export,kg,4956560,false,4956560,false,0,false,,1991881017,1991881017
2020,Senegal,Import,kg,80070,false,80070,false,0,false,39079568,0,39079568
2020,Serbia,Import,kg,139913618,true,139913618,true,0,false,205338,196692,205338
2020,Serbia,Export,kg,396355,false,396355,false,0,false,374510,360019,360019
2020,Seychelles,Import,kg,90.48,false,90.48,false,0,false,404278,,404278
2020,India,Import,kg,78647007,false,78647007,false,0,false,146224454642,0,146224454642
2020,India,Export,kg,131618,false,131618,false,0,false,0,109243894,109243894
2020,Slovakia,Import,kg,28806,false,28806,false,0,false,55980168,55980168,55980168
2020,Slovakia,Export,kg,5525,false,5525,false,0,false,,2727564,2727564
2020,Viet Nam,Import,kg,87064551,true,87064551,true,0,false,292372626,0,292372626
2020,Slovenia,Import,kg,19447.58,false,19447.58,false,0,false,166561.45,0,166561.45
2020,South Africa,Import,kg,9785981.71,false,9785981.71,false,0,false,0,37963026651,37963026651
2020,South Africa,Export,kg,49912687.05,false,49912687.05,false,0,false,0,258936970756,258936970756
2020,Spain,Import,kg,2352058.1,false,2352058.1,false,0,false,4314963573,0,4314963573
2020,Spain,Export,kg,8555450.92,false,8555450.92,false,0,false,0,16785568443,16785568443
2020,Eswatini,Import,kg,243,false,243,false,0,false,16838.9,0,16838.9
2020,Sweden,Import,kg,102858554,true,102858554,true,0,false,354711258,0,354711258
2020,Sweden,Export,N/A,0,false,0,false,0,false,0,27686.37,27686.37
2020,Switzerland,Import,kg,574525198,true,574525198,true,0,false,2152820949,0,2152820949
2020,Switzerland,Export,kg,517924184,true,517924184,true,0,false,0,788328304,788328304
2020,Thailand,Import,kg,2119980,false,2119980,false,0,false,15751357438,,15751357438
2020,United Arab Emirates,Import,kg,1610573.85,false,1610573.85,false,0,false,6988553138,0,6988553138
2020,United Arab Emirates,Export,kg,1591894.17,false,1591894.17,false,0,false,0,7035151794,7035151794
2020,Tunisia,Import,kg,630039,false,630039,false,0,false,306697.21,0,306697.21
2020,Tunisia,Export,kg,4590442,false,4590442,false,0,false,0,2754670.85,2754670.85
2020,T�rkiye,Import,kg,8001472,false,8001472,false,0,false,8968468,8000884203,8968468
2020,T�rkiye,Export,kg,11595859,false,11595859,false,0,false,0,14707376,14707376
2020,Ukraine,Import,kg,1063776.45,false,1063776.45,false,0,false,821150.65,0,821150.65
2020,Ukraine,Export,kg,70001.8,false,70001.8,false,0,false,0,132130.85,132130.85
2020,North Macedonia,Import,kg,11600,false,11600,false,0,false,989.85,0,989.85
2020,Egypt,Import,kg,8938916717,true,8938916717,true,0,false,25939952491,,25939952491
2020,Egypt,Export,kg,402848004,true,402848004,true,0,false,,1482009.63,1482009.63
2020,United Kingdom,Import,kg,21427665,false,21427665,false,0,false,38666491308,0,38666491308
2020,United Kingdom,Export,kg,20952051,false,20952051,false,0,false,0,44239923403,44239923403
2020,USA,Import,kg,2723616,false,2934545,false,0,false,13463140,0,13463140
2020,USA,Export,kg,2050760,false,2860147,false,0,false,0,8901375,8901375
2020,Burkina Faso,Import,kg,24440,false,24440,false,0,false,5463997,0,5463997
2020,Uruguay,Import,kg,10954734422,true,10954734422,true,0,false,28060206.08,27165385.97,28060206.08
2020,Uruguay,Export,kg,7035518,false,7035518,false,0,false,,39752172,39752172
2020,Uzbekistan,Export,kg,2152490,false,2152490,false,0,false,,1267511,1267511
2020,Zambia,Import,kg,1041492,true,1041492,true,0,false,2144997,,2144997
2021,Andorra,Import,kg,4.8,false,4.8,false,0,false,141656,,141656
2021,Azerbaijan,Import,kg,4452.4,false,4452.4,false,0,false,4620.82,,4620.82
2021,Argentina,Import,kg,6261.3,false,6261.3,false,0,false,55825.53,48360.73,55825.53
2021,Argentina,Export,kg,6611214,false,6611214,false,0,false,0,32964960.14,32964960.14
2021,Australia,Import,kg,2307259.4,false,2307259.4,false,0,false,5743090917,5485700935,5743090917
2021,Australia,Export,kg,325481448.6,false,325481448.6,false,329280326.6,false,,2335688429631,2335688429631
2021,Austria,Import,kg,864466988,true,864466988,true,0,false,4487087285,,4487087285
2021,Austria,Export,kg,11823435,true,11823435,true,0,false,,135041.74,135041.74
2021,Bahamas,Import,kg,1361,false,1361,false,0,false,53,,53
2021,Bahrain,Import,kg,56.33,false,56.33,false,0,false,2055505,,2055505
2021,Armenia,Import,kg,1230,false,1230,false,0,false,5222.26,0,5222.26
2021,Belgium,Import,kg,8884428.18,false,8884428.18,false,0,false,9754062317,,9754062317
2021,Belgium,Export,kg,6191680625,true,6191680625,true,0,false,,14967283991,14967283991
2021,Bermuda,Import,kg,3,false,3,false,0,false,,200.7,200.7
2021,Bolivia (Plurinational State of),Import,kg,71330,false,71330,false,0,false,611000.44,596486.52,611000.44
2021,Bosnia Herzegovina,Import,kg,196.32,false,196.32,false,0,false,4104.62,0,4104.62
2021,Bosnia Herzegovina,Export,kg,19740.13,false,19740.13,false,0,false,0,6425.48,6425.48
2021,Botswana,Import,kg,3139.89,false,3500.55,false,0,false,7855.05,,7855.05
2021,Botswana,Export,kg,1122,false,1452,false,0,false,,2292.93,2292.93
2021,Brazil,Import,kg,55243,false,55243,false,0,false,256542,252825,256542
2021,Brazil,Export,kg,5897575,false,5897575,false,0,false,,16547239,16547239
2021,Brunei Darussalam,Import,kg,109,false,109,false,0,false,2106.7,0,2106.7
2021,Bulgaria,Import,kg,7276400,false,7276400,false,0,false,31621089514,0,31621089514
2021,Bulgaria,Export,kg,406431,false,406431,false,0,false,0,619541949,619541949
2021,Myanmar,Import,kg,66382307,true,66382307,true,0,false,72101.67,,72101.67
2021,Belarus,Import,kg,5887485,false,5887485,false,0,false,7887000,0,7887000
2021,Belarus,Export,kg,1698380,false,1698380,false,0,false,0,4025700,4025700
2021,Cambodia,Import,kg,16510,false,16510,false,0,false,20940.99,,20940.99
2021,Canada,Import,kg,595508597,true,595508597,true,0,false,,1864345681,1864345681
2021,Canada,Export,kg,528754,false,528754,false,0,false,,1239210953,1239210953
2021,Cabo Verde,Import,kg,229,false,229,false,0,false,473.47,311098,473.47
2021,Cayman Isds,Import,kg,281199,true,281199,true,0,false,680199,,680199
2021,Sri Lanka,Import,kg,1648.45,false,1648.45,false,0,false,64227511,0,64227511
2021,Chile,Import,kg,23239.12,true,23239.12,true,0,false,75195056,69155384,75195056
2021,Chile,Export,kg,4869194,false,4869194,false,0,false,0,15193742,15193742
2021,China,Import,kg,286058552,false,286058552,false,0,false,2399984299,,2399984299
2021,China,Export,kg,5867616,false,5867616,false,0,false,,27564624,27564624
2021,Dem. Rep. of the Congo,Import,kg,22000,false,22000,false,0,false,5691.8,,5691.8
2021,Croatia,Export,kg,1325,false,1325,false,0,false,0,625,625
2021,Cyprus,Import,kg,549,false,549,false,0,false,50165.93,,50165.93
2021,Cyprus,Export,kg,223847,false,223847,false,0,false,,99508673,99508673
2021,Czechia,Import,kg,30633714037,true,30633714037,true,0,false,125970035,125756262,125970035
2021,Czechia,Export,kg,111855022,true,111855022,true,0,false,0,930751,930751
2021,Denmark,Import,kg,27034,false,27034,false,0,false,145448152,,145448152
2021,Denmark,Export,kg,2148,false,2148,false,0,false,,29682303,29682303
2021,Ecuador,Import,kg,40050,false,39552,false,0,false,325889086,318269.78,325889086
2021,Ecuador,Export,kg,1478,false,1478,false,0,false,0,786,786
2021,El Salvador,Import,kg,0.8,false,0.8,false,0,false,1.93,0,1.93
2021,Ethiopia,Import,kg,23.95,false,23.95,false,0,false,62.64,0,62.64
2021,Estonia,Import,kg,1099715.85,false,1099715.85,false,0,false,2643433.29,,2643433.29
2021,Estonia,Export,kg,589672.37,false,589672.37,false,0,false,,1684658.71,1684658.71
2021,Finland,Import,kg,12016409,true,12016409,true,0,false,111282853,0,111282853
2021,Finland,Export,kg,22264092,true,22264092,true,0,false,0,92741033,92741033
2021,France,Import,kg,1063573.39,true,1063573.39,true,0,false,2678607569,,2678607569
2021,France,Export,kg,5544125,false,5544125,false,0,false,,7443909674,7443909674
2021,Georgia,Export,kg,809965.2,false,809965.2,false,0,false,,348826.26,348826.26
2021,Gambia,Import,kg,300,false,300,false,0,false,9.91,0,9.91
2021,State of Palestine,Import,kg,8012733,true,8012733,true,0,false,27318.6,0,27318.6
2021,Germany,Import,kg,7903161188,true,7903161188,true,0,false,25395614692,0,25395614692
2021,Germany,Export,kg,4903553012,true,4903553012,true,0,false,0,15997629525,15997629525
2021,Ghana,Import,kg,176,false,3175.5,false,0,false,2643173,,2643173
2021,Greece,Import,kg,297812,false,297812,false,0,false,604343633,0,604343633
2021,Greece,Export,kg,3116510,false,3116510,false,0,false,0,1506890399,1506890399
2021,Guatemala,Import,kg,22,false,22,false,0,false,863,0,863
2021,Guatemala,Export,kg,440,false,440,false,0,false,0,930,930
2021,Honduras,Import,kg,1319.2,false,1319.2,false,0,false,8643.96,0,8643.96
2021,"China, Hong Kong SAR",Import,kg,93296,false,93296,false,0,false,93321706,0,93321706
2021,"China, Hong Kong SAR",Export,kg,93296,false,93296,false,0,false,0,93321448,93321448
2021,Hungary,Import,N/A,0,true,0,true,0,false,3044131,0,3044131
2021,Hungary,Export,N/A,0,false,0,false,0,false,0,1042574,1042574
2021,Iceland,Import,kg,164260669,true,164260669,true,0,false,419693051,380536.79,419693051
2021,Iceland,Export,kg,319858623,true,319858623,true,0,false,0,824012687,824012687
2021,Indonesia,Import,kg,156341,false,156341,false,0,false,358459,,358459
2021,Indonesia,Export,kg,2,false,2,false,0,false,,2541,2541
2021,Iran,Import,kg,2154814,false,2154814,false,0,false,12176004,,12176004
2021,Iran,Export,kg,3177761,false,3177761,false,0,false,,2722580,2722580
2021,Ireland,Import,kg,310256861,true,310256861,true,0,false,1514577028,,1514577028
2021,Ireland,Export,kg,4111610,false,4111610,false,0,false,,5413416592,5413416592
2021,Israel,Export,kg,17851558,true,17851558,true,0,false,0,40000,40000
2021,Italy,Import,kg,24220768,false,24220768,false,0,false,178550134231,,178550134231
2021,Italy,Export,N/A,0,false,,false,0,false,,8490555605,8490555605
2021,C�te d'Ivoire,Import,kg,1460,false,1460,false,0,false,1586956,,1586956
2021,C�te d'Ivoire,Export,kg,28,false,28,false,0,false,,20087,20087
2021,Jamaica,Import,kg,92.87,false,92.87,false,0,false,2151.73,,2151.73
2021,Japan,Import,kg,2665294,false,2665294,false,0,false,13641700616,0,13641700616
2021,Kazakhstan,Import,kg,149208,false,149208,false,0,false,91592.43,,91592.43
2021,Kazakhstan,Export,kg,5869275.5,false,5869275.5,false,0,false,,2509416.59,2509416.59
2021,Jordan,Export,kg,298914927,true,298914927,true,0,false,0,530268.97,530268.97
2021,Kenya,Export,kg,1736171,false,1736171,false,0,false,0,3090086731,3090086731
2021,Rep. of Korea,Import,kg,5308925.3,false,5308925.3,false,0,false,49459325,,49459325
2021,Kuwait,Import,kg,272680,false,272680,false,0,false,213855,,213855
2021,Kuwait,Export,kg,239935,false,239935,false,0,false,,129294,129294
2021,Kyrgyzstan,Import,kg,1845.24,true,1845.24,true,0,false,10655,,10655
2021,Kyrgyzstan,Export,kg,1394738,false,1394738,false,0,false,,846396,846396
2021,Lesotho,Import,kg,896258312,true,896258312,true,974983,false,50338363,,50338363
2021,Lesotho,Export,kg,5933117,false,5933117,false,5943698,false,,38327339618,38327339618
2021,Latvia,Import,kg,641142,false,641142,false,0,false,2232862315,,2232862315
2021,Latvia,Export,kg,402953,false,402953,false,0,false,,1474803837,1474803837
2021,Lithuania,Import,kg,12253228.85,false,12253228.85,false,0,false,28461502,0,28461502
2021,Lithuania,Export,kg,414840.63,false,414840.63,false,0,false,0,885554,885554
2021,Luxembourg,Import,kg,78,false,78,false,0,false,10083973,10080986,10083973
2021,Luxembourg,Export,kg,12,false,12,false,0,false,0,190007,190007
2021,Malawi,Import,kg,1100,false,1100,false,0,false,11031011,,11031011
2021,Malaysia,Import,kg,1068.1,false,1068.1,false,0,false,12148053,0,12148053
2021,Malaysia,Export,kg,70269.7,false,70269.7,false,0,false,0,803830504,803830504
2021,Mali,Import,kg,42800,false,42800,false,0,false,41057067,,41057067
2021,Malta,Import,kg,2,false,2,false,0,false,127736,,127736
2021,Mauritius,Import,kg,827405,false,890662,false,0,false,8396997291,8122629826,8396997291
2021,Mauritius,Export,kg,45,false,45,false,0,false,0,717.21,717.21
2021,"Other Asia, nes",Import,kg,982011,false,982011,false,0,false,6821809082,0,6821809082
2021,Mongolia,Import,kg,302600.13,false,304205,false,0,false,352574.24,0,352574.24
2021,Mongolia,Export,kg,5331561.9,false,5424883,false,0,false,0,5369930.71,5369930.71
2021,Rep. of Moldova,Import,kg,884892,false,884892,false,0,false,1244756,0,1244756
2021,Rep. of Moldova,Export,kg,257608,false,257608,false,0,false,0,144137,144137
2021,Morocco,Import,kg,248624,false,248624,false,0,false,1438907862,0,1438907862
2021,Morocco,Export,kg,1920888.04,false,1920888.04,false,0,false,0,1217131167,1217131167
2021,Mozambique,Import,kg,1250,false,1250,false,0,false,2757187,2174422,2757187
2021,Namibia,Import,kg,517593,false,517593,false,0,false,2700454,,2700454
2021,Namibia,Export,kg,14188.9,false,14188.9,false,0,false,,33695441,33695441
2021,Nepal,Import,kg,4913043596,true,4913043596,true,0,false,11741977.12,0,11741977.12
2021,Nepal,Export,kg,6,false,6,false,0,false,0,3453.3,3453.3
2021,Netherlands,Import,kg,372938271,true,372938271,true,0,false,1374223601,0,1374223601
2021,Netherlands,Export,kg,606238159,true,606238159,true,0,false,0,970556698,970556698
2021,New Zealand,Import,kg,179141,false,179141,false,181091,false,773744515,748199176,773744515
2021,New Zealand,Export,kg,99531375,false,99531375,false,100885132,false,,301113729862,301113729862
2021,Nigeria,Import,kg,55333.5,false,55333.5,false,0,false,59795812,0,59795812
2021,Norway,Import,kg,329177,false,329177,false,0,false,885879354,,885879354
2021,Norway,Export,kg,3116957,false,3116957,false,0,false,,2269767881,2269767881
2021,Pakistan,Import,kg,649578,false,649578,false,0,false,1276306405,0,1276306405
2021,Pakistan,Export,kg,669894,false,669894,false,0,false,0,516274823,516274823
2021,Panama,Import,kg,7998,false,7998,false,7998,false,45223,0,45223
2021,Papua New Guinea,Import,kg,167.74,false,167.74,false,0,false,134217,,134217
2021,Peru,Import,kg,52683,false,52683,false,0,false,105707.13,0,105707.13
2021,Peru,Export,kg,3519787,false,3519787,false,0,false,0,6196999.99,6196999.99
2021,Philippines,Import,kg,14693.39,false,14693.39,false,14894.39,false,206926,194848,206926
2021,Poland,Import,kg,2921209776,true,2921209776,true,0,false,6645364,0,6645364
2021,Poland,Export,kg,112719161,true,112719161,true,0,false,0,379582,379582
2021,Portugal,Import,kg,6224339.75,true,6224339.75,true,0,false,8946065563,,8946065563
2021,Portugal,Export,kg,2690407.86,false,2690407.86,false,0,false,,3865954652,3865954652
2021,Timor-Leste,Import,kg,105,false,105,false,0,false,898.55,,898.55
2021,Romania,Import,kg,601426269,true,601426269,true,0,false,3771598.68,0,3771598.68
2021,Romania,Export,kg,8725374809,true,8725374809,true,0,false,0,3236382.78,3236382.78
2021,Russian Federation,Import,kg,4757262.06,false,4757262.06,false,0,false,3500560.86,0,3500560.86
2021,Russian Federation,Export,kg,8592186.21,false,8592186.21,false,0,false,0,9481664425,9481664425
2021,Saudi Arabia,Import,kg,68592,false,68592,false,0,false,67078398,,67078398
2021,Saudi Arabia,Export,kg,3642001,false,3642001,false,0,false,,2141443946,2141443946
2021,Senegal,Import,kg,53100,false,53100,false,0,false,26174137,0,26174137
2021,Serbia,Import,kg,332777,false,332777,false,0,false,534958,490245,534958
2021,Serbia,Export,kg,639963,false,639963,false,0,false,425841,407630,407630
2021,Seychelles,Import,kg,2.08,false,2.08,false,0,false,3919,,3919
2021,India,Import,kg,103297532,false,103297532,false,0,false,198085587024,0,198085587024
2021,India,Export,kg,79632393,true,79632393,true,0,false,0,93984184,93984184
2021,Singapore,Import,kg,1,false,1,false,0,false,744,,744
2021,Singapore,Export,kg,0.32,false,0.32,false,0,false,,7443,7443
2021,Slovakia,Import,kg,34146.59,true,34146.59,true,0,false,228766814,228766814,228766814
2021,Slovakia,Export,kg,1549,false,1549,false,0,false,,1558852,1558852
2021,Viet Nam,Import,kg,36555167,true,36555167,true,0,false,291258.6,0,291258.6
2021,Slovenia,Import,kg,29930.32,false,29930.32,false,0,false,249531439,0,249531439
2021,South Africa,Import,kg,6236129.97,false,6236129.97,false,0,false,0,40251131837,40251131837
2021,South Africa,Export,kg,52019202.36,false,52019202.36,false,0,false,0,325871827347,325871827347
2021,Zimbabwe,Import,kg,751,false,751,false,0,false,336.97,,336.97
2021,Zimbabwe,Export,kg,0.3,false,0.3,false,0,false,,1,1
2021,Spain,Import,N/A,0,true,0,true,0,false,4878139907,0,4878139907
2021,Spain,Export,kg,12062878.6,false,12062878.6,false,0,false,0,20682061016,20682061016
2021,Eswatini,Import,kg,1984,false,1984,false,0,false,23954.9,0,23954.9
2021,Sweden,Import,kg,205233009,true,205233009,true,0,false,711123.7,,711123.7
2021,Sweden,Export,kg,123239995,true,123239995,true,0,false,,244153636,244153636
2021,Switzerland,Import,kg,302834908,true,302834908,true,0,false,1081660376,0,1081660376
2021,Switzerland,Export,kg,641032.01,true,641032.01,true,0,false,0,1066134339,1066134339
2021,Tajikistan,Import,kg,505074,true,505074,true,0,false,1722,,1722
2021,Tajikistan,Export,kg,22800456,true,22800456,true,0,false,,51089,51089
2021,Thailand,Import,kg,2513177859,true,2513177859,true,0,false,19899452924,,19899452924
2021,Trinidad and Tobago,Import,kg,20.26,true,20.26,true,0,false,261003,0,261003
2021,United Arab Emirates,Import,kg,1512619.7,false,1512619.7,false,0,false,7064243266,0,7064243266
2021,United Arab Emirates,Export,kg,1607117,false,1607117,false,0,false,0,7259804494,7259804494
2021,Tunisia,Import,kg,1650772,false,1650772,false,0,false,591167326,0,591167326
2021,Tunisia,Export,kg,7322103,false,7322103,false,0,false,0,4375040235,4375040235
2021,T�rkiye,Import,kg,11568479,false,11568479,false,0,false,10857171,9689796.44,10857171
2021,T�rkiye,Export,kg,17850599,false,17850599,false,0,false,,21999413,21999413
2021,Ukraine,Import,kg,1355623.2,false,1355623.2,false,0,false,1038509.4,0,1038509.4
2021,Ukraine,Export,kg,37860.8,false,37860.8,false,0,false,0,85601.54,85601.54
2021,North Macedonia,Export,kg,481590,false,481590,false,0,false,0,194484.73,194484.73
2021,Egypt,Import,kg,763566039,true,763566039,true,0,false,2603300.84,,2603300.84
2021,Egypt,Export,kg,1450832081,true,1450832081,true,0,false,,3234824048,3234824048
2021,United Kingdom,Import,kg,36126792,false,36126792,false,0,false,57700973303,0,57700973303
2021,United Kingdom,Export,kg,20502093296,true,20502093296,true,0,false,0,45892068122,45892068122
2021,USA,Import,kg,3121875697,true,3399591697,true,0,false,14301512,0,14301512
2021,USA,Export,kg,3682581,false,4731768,false,0,false,0,15308070,15308070
2021,Burkina Faso,Import,kg,139479,false,139479,false,0,false,80629.57,0,80629.57
2021,Uruguay,Import,kg,12024639.8,false,12024639.8,false,0,false,32458793.92,31472177.29,32458793.92
2021,Uruguay,Export,kg,12776363,false,12776363,false,0,false,,74165575,74165575
2021,Uzbekistan,Import,kg,12672194,true,12672194,true,0,false,32378,0,32378
2021,Uzbekistan,Export,kg,591990915,true,591990915,true,0,false,0,1541735.97,1541735.97
2022,Andorra,Import,kg,47,false,47,false,0,false,1648685,,1648685
2022,Andorra,Export,kg,2100,false,2100,false,0,false,,220.84,220.84
2022,Angola,Import,kg,196256,false,196256,false,0,false,1529916,1529916,1529916
2022,Angola,Export,kg,3,false,3,false,0,false,,19541,19541
2022,Argentina,Export,kg,5957940,false,5957940,false,0,false,,25478281.2,25478281.2
2022,Australia,Import,kg,2005306.5,false,2005306.5,false,1977834,false,6098357739,5774726012,6098357739
2022,Australia,Export,kg,324787658.5,false,324787658.5,false,328656949.5,false,,2253093678962,2253093678962
2022,Austria,Import,kg,1099849229,true,1099849229,true,0,false,3999418673,,3999418673
2022,Austria,Export,kg,4547229,true,4547229,true,0,false,,125437047,125437047
2022,Bahamas,Import,kg,48534,false,48534,false,0,false,855,,855
2022,Bahrain,Export,kg,50,false,50,false,0,false,,206223,206223
2022,Armenia,Export,kg,44590,false,44590,false,0,false,,60311.84,60311.84
2022,Barbados,Import,kg,60,false,60,false,0,false,161,,161
2022,Belgium,Import,kg,8693254.74,false,8693254.74,false,0,false,9960739846,,9960739846
2022,Belgium,Export,N/A,0,false,,false,0,false,,14639760386,14639760386
2022,Bermuda,Import,kg,20,false,20,false,0,false,,842.33,842.33
2022,Bolivia (Plurinational State of),Import,kg,316062095,true,316062095,true,94025,false,838744,820211,838744
2022,Bolivia (Plurinational State of),Export,kg,7.85,false,7.85,false,9,false,,90,90
2022,Bosnia Herzegovina,Export,kg,168940,false,168940,false,0,false,,41989.95,41989.95
2022,Botswana,Import,kg,4119,false,18844.25,false,0,false,155523304,,155523304
2022,Botswana,Export,kg,106,false,105.7,false,0,false,,455798,455798
2022,Brazil,Import,kg,137957,false,137957,false,0,false,514119,507431,514119
2022,Brazil,Export,kg,3749771,false,3749771,false,0,false,0,10015283,10015283
2022,Brunei Darussalam,Import,kg,220,false,220,false,0,false,2389488,,2389488
2022,Bulgaria,Import,kg,8094927,false,8094927,false,0,false,43204687047,,43204687047
2022,Bulgaria,Export,kg,342632,false,342632,false,0,false,,445903132,445903132
2022,Myanmar,Import,kg,16765.41,true,16765.41,true,0,false,30054.2,,30054.2
2022,Cambodia,Import,kg,61649.3,false,61649.3,false,0,false,34902.89,,34902.89
2022,Canada,Import,kg,398904,false,398904,false,0,false,,1244165843,1244165843
2022,Canada,Export,kg,525234,false,525234,false,0,false,,862877243,862877243
2022,Sri Lanka,Import,kg,129.85,false,129.85,false,0,false,6238523,0,6238523
2022,Chile,Import,kg,47201548,false,47201548,false,0,false,188017492,172161551,188017492
2022,Chile,Export,kg,4644749,false,4644749,false,0,false,,12814439.68,12814439.68
2022,China,Import,kg,283563121,false,283563121,false,0,false,2219680389,,2219680389
2022,China,Export,kg,5795383,false,5795383,false,0,false,,25718976,25718976
2022,Comoros,Import,kg,1000,false,1000,false,0,false,1911884,,1911884
